token_index,valuation
3418,4.6464777
3419,31.401922
3420,107.57346
3421,57.065865
3422,25.364336
3423,0.12775108
3424,0.1304786
3425,75.72067
3426,77.07272
3427,0.16988009
3428,18.225353
3429,29.081741
3430,0.15445939
3431,0.5615322
3432,100.4491
3433,60.478664
3434,0.12356562
3435,23.666105
3436,0.11974166
3437,0.084586024
3438,99.41905
3439,5.479985
3440,69.36889
3441,37.124023
3442,0.54714966
3443,3847.6782
3444,93.543175
3445,19.640661
3446,55.492943
3447,0.04940257
3448,61.586716
3449,0.9490438
3450,4.438053
3451,0.15972573
3452,0.36927992
3453,96.12175
3454,142.5817
3455,7.319083
3456,0.067561634
3457,112.135765
3458,22.425806
3459,28.443237
3460,75.31793
3461,0.09191313
3462,0.06470724
3463,37.549442
3464,145.35484
3465,7.864107
3466,0.15731764
3467,30.114445
3468,146.27382
3469,116.563
3470,78.859566
3471,0.7749543
3472,2.2156913
3473,63.853348
3474,19.414642
3475,0.0673536
3476,0.19974034
3477,0.08975758
3478,0.2847741
3479,0.108124256
3480,0.12826455
3481,0.15463993
3482,64.89673
3483,76.78576
3484,75.16516
3485,60.038326
3486,53.757183
3487,83.77251
3488,0.13211404
3489,126.39829
3490,92.8493
3491,106.94841
3492,22.805735
3493,984.8229
3494,0.0982757
3495,0.40651765
3496,24.46603
3497,88.06452
3498,20.508945
3499,2.5155735
3500,3.7879019
3501,43.80335
3502,68.038956
3503,0.12724423
3504,6.1284413
3505,0.14396265
3506,0.12982708
3507,155.99155
3508,25.080132
3509,82.57321
3510,0.96412104
3511,0.3665295
3512,78.06234
3513,44.34416
3514,23.625628
3515,13.398277
3516,0.15815301
3517,82.909676
3518,0.122383796
3519,52.89146
3520,32.705105
3521,10.296505
3522,127.2832
3523,3.826281
3524,0.11321209
3525,0.16219145
3526,25.972149
3527,20.601992
3528,6.697767
3529,67.94934
3530,18.441181
3531,0.0865641
3532,23.588964
3533,65.05273
3534,67.75757
3535,0.11996672
3536,75.42841
3537,0.11019243
3538,0.10920178
3539,21.597982
3540,0.052342124
3541,0.369812
3542,62.50123
3543,3.055585
3544,56.095963
3545,1.1661956
3546,207.12817
3547,0.3981346
3548,60.498074
3549,3.6175716
3550,0.11403481
3551,0.11039968
3552,72.35781
3553,21.26345
3554,0.09901374
3555,0.14139862
3556,0.12203857
3557,96.26211
3558,98.997696
3559,96.10938
3560,85.7839
3561,51.187733
3562,1.345396
3563,79.73627
3564,0.1223214
3565,63.889225
3566,19.147127
3567,24.334051
3568,29.756584
3569,27.982637
3570,0.18887019
3571,42.7725
3572,24.698118
3573,0.11036804
3574,0.16751194
3575,0.23908253
3576,107.01595
3577,26.294569
3578,142.46324
3579,82.429665
3580,97.61678
3581,73.3968
3582,0.11235469
3583,55.431377
3584,0.33012474
3585,0.5109038
3586,52.49698
3587,37.305424
3588,72.38897
3589,37.03658
3590,0.04570577
3591,0.19324704
3592,3.7479265
3593,1.4617426
3594,0.14135624
3595,1.1917379
3596,38.85599
3597,0.095678315
3598,0.07889403
3599,21.231815
3600,70.99998
3601,0.65937567
3602,0.10528736
3603,0.16241021
3604,94.923386
3605,0.13683854
3606,89.2433
3607,15.95068
3608,0.9331493
3609,303.06082
3610,15.960807
3611,0.20965715
3612,13.528655
3613,7.851299
3614,278.8271
3615,29.974106
3616,69.97883
3617,0.30852363
3618,35.001114
3619,0.16334072
3620,0.09687755
3621,96.87943
3622,88.977905
3623,69.21367
3624,52.187626
3625,71.82399
3626,88.94974
3627,92.21688
3628,61.16289
3629,34.64615
3630,0.10213614
3631,1.0970092
3632,14.635355
3633,34.54131
3634,70.80983
3635,81.42971
3636,965.0206
3637,51.66362
3638,207.13084
3639,139.04501
3640,8.195543
3641,6.142398
3642,0.10344081
3643,0.07589775
3644,0.09171581
3645,82.78583
3646,0.09505885
3647,0.10166781
3648,0.09456036
3649,1.0509751
3650,77.96231
3651,34.81221
3652,88.4628
3653,78.727615
3654,20.09135
3655,4.099167
3656,0.10969834
3657,0.121476136
3658,3.3767776
3659,0.19368066
3660,92.65642
3661,86.502815
3662,23.991459
3663,54.218384
3664,1.4186518
3665,0.65101147
3666,4.650493
3667,22.552015
3668,1.1677287
3669,12.372043
3670,27.054754
3671,72.82923
3672,1.621744
3673,0.106374495
3674,0.06432045
3675,61.900562
3676,116.045746
3677,35.27865
3678,0.13716276
3679,0.10026994
3680,20.899546
3681,5.4652596
3682,119.227
3683,21.141085
3684,48.862637
3685,0.6779924
3686,91.51831
3687,0.08748509
3688,0.1313644
3689,0.11083494
3690,17.153282
3691,0.066118754
3692,0.07046062
3693,30.313898
3694,0.049543757
3695,69.44405
3696,85.07392
3697,97.47069
3698,0.09254011
3699,32.325157
3700,97.60617
3701,0.108627185
3702,0.73885214
3703,0.22195143
3704,9.873711
3705,122.2174
3706,81.49571
3707,33.85173
3708,87.47993
3709,28.904333
3710,0.28129748
3711,122.381966
3712,0.9837995
3713,0.10591662
3714,0.06933451
3715,17.894423
3716,55.792336
3717,0.07884933
3718,43.827312
3719,38.329815
3720,58.309048
3721,0.20956247
3722,74.06846
3723,0.107188486
3724,135.61127
3725,0.12452467
3726,0.09504108
3727,94.72556
3728,15.417779
3729,0.3408358
3730,112.77415
3731,111.49909
3732,70.06261
3733,0.14890668
3734,0.19718091
3735,46.677574
3736,71.57318
3737,59.599514
3738,0.328252
3739,0.1239991
3740,149.24774
3741,0.8420973
3742,23.750175
3743,0.20273292
3744,53.258797
3745,0.1005644
3746,95.839645
3747,0.13413912
3748,5.600057
3749,0.13572322
3750,84.18316
3751,78.651634
3752,70.80061
3753,21.871092
3754,83.94857
3755,47.94126
3756,0.9198657
3757,60.943966
3758,0.1221639
3759,43.059055
3760,0.59006524
3761,0.35993403
3762,26.430483
3763,91.53503
3764,183.21336
3765,68.262695
3766,38.939644
3767,79.29701
3768,84.28297
3769,76.73539
3770,55.549706
3771,22.620464
3772,0.095318615
3773,0.13996886
3774,4.3895802
3775,0.10809119
3776,0.6838998
3777,0.14871879
3778,0.5898353
3779,0.9512314
3780,57.23758
3781,0.12301835
3782,70.7199
3783,55.454853
3784,240.61879
3785,0.10805803
3786,0.14470884
3787,4.701519
3788,0.98710763
3789,0.11571795
3790,97.50755
3791,0.13322844
3792,146.55084
3793,10.70794
3794,78.359566
3795,96.650024
3796,65.31054
3797,7.2514844
3798,64.30072
3799,106.52836
3800,102.30712
3801,0.0683481
3802,71.78667
3803,1.0779934
3804,101.83059
3805,79.16044
3806,4.3155184
3807,65.80203
3808,39.590923
3809,0.11695695
3810,219.80026
3811,0.12820826
3812,50.224117
3813,0.0922143
3814,0.036892693
3815,0.09170807
3816,114.55778
3817,65.86165
3818,2.455512
3819,18.319052
3820,0.16152963
3821,0.13619173
3822,172.99919
3823,3.166993
3824,101.497215
3825,83.7184
3826,9.2112875
3827,0.18276887
3828,70.50065
3829,0.45440936
3830,0.5937517
3831,780.87024
3832,25.537546
3833,34.446907
3834,86.960304
3835,0.10035004
3836,62.319633
3837,0.087979585
3838,90.8635
3839,21.559504
3840,0.3438748
3841,99.2457
3842,73.38749
3843,0.07840645
3844,28.754066
3845,76.2912
3846,83.580826
3847,0.45386338
3848,0.1209942
3849,0.05674782
3850,0.12979975
3851,59.066437
3852,0.8308233
3853,24.96608
3854,70.4181
3855,81.159485
3856,84.30354
3857,146.11153
3858,16.331598
3859,94.841354
3860,115.61096
3861,0.1401115
3862,72.942635
3863,0.054305162
3864,25.425451
3865,0.09024596
3866,145.05656
3867,19.860575
3868,13.640581
3869,33.145775
3870,3.0935755
3871,30.428185
3872,0.1258853
3873,134.2225
3874,56.545742
3875,27.752485
3876,0.15485701
3877,20.533297
3878,84.037964
3879,3.4958508
3880,0.069913305
3881,0.08295242
3882,0.11343642
3883,0.08405818
3884,0.13800386
3885,0.14783919
3886,0.27373344
3887,0.10242597
3888,0.05506949
3889,6.685819
3890,69.923996
3891,31.542412
3892,0.4367608
3893,0.091838695
3894,0.45967537
3895,0.108418874
3896,0.41002917
3897,80.37932
3898,0.08358536
3899,19.315432
3900,109.15569
3901,90.55105
3902,0.09336876
3903,0.46788296
3904,19.23677
3905,67.235405
3906,66.897026
3907,78.97633
3908,0.12138019
3909,0.26902154
3910,29.778948
3911,67.44245
3912,27.474129
3913,0.110932805
3914,69.92546
3915,67.91377
3916,0.10479615
3917,73.02835
3918,0.16498294
3919,79.12783
3920,135.63138
3921,27.859192
3922,78.597496
3923,1.0202699
3924,7.0742855
3925,0.08797956
3926,62.504356
3927,92.780785
3928,0.1083031
3929,66.93226
3930,0.23015526
3931,69.02893
3932,134.46402
3933,0.13910176
3934,0.04762739
3935,63.856182
3936,46.273865
3937,145.29663
3938,76.616234
3939,0.12301512
3940,0.49756214
3941,74.77379
3942,0.08211181
3943,0.08447847
3944,87.02182
3945,0.14881372
3946,6.4485145
3947,50.58256
3948,0.112439156
3949,31.076736
3950,69.532524
3951,46.367702
3952,122.858376
3953,0.09894155
3954,133.63568
3955,0.21504922
3956,23.327156
3957,89.22841
3958,28.385471
3959,4.445979
3960,64.61395
3961,79.93358
3962,0.13857093
3963,87.9282
3964,61.828674
3965,27.552011
3966,83.89095
3967,0.046462692
3968,63.00711
3969,115.79501
3970,66.8078
3971,22.557291
3972,6.0362763
3973,0.089556
3974,53.102764
3975,0.18005443
3976,121.77615
3977,0.11646285
3978,79.33188
3979,119.15351
3980,90.674965
3981,91.54319
3982,87.851295
3983,0.124221556
3984,0.059446596
3985,96.0304
3986,43.519127
3987,24.62323
3988,133.66072
3989,23.378378
3990,224.20493
3991,93.17457
3992,0.085092574
3993,65.4508
3994,103.23586
3995,98.55839
3996,68.026985
3997,22.08805
3998,0.12931421
3999,0.1622577
4000,87.40737
4001,0.071447544
4002,5.4576654
4003,42.24721
4004,0.15720078
4005,0.098990604
4006,21.85255
4007,123.44897
4008,0.40624163
4009,46.65895
4010,0.1089913
4011,10.483349
4012,0.59992963
4013,43.419052
4014,79.075325
4015,3.9124668
4016,97.86949
4017,0.36126152
4018,146.32208
4019,77.68151
4020,0.88753045
4021,2.5670211
4022,133.76274
4023,20.544079
4024,0.07855146
4025,0.19696546
4026,24.79298
4027,8.440696
4028,0.11778455
4029,62.205036
4030,0.10660709
4031,29.506172
4032,0.09189558
4033,0.101743095
4034,103.815254
4035,130.64394
4036,65.00119
4037,0.08594148
4038,65.39328
4039,0.048980076
4040,98.86891
4041,61.58049
4042,67.74574
4043,0.14278953
4044,23.590393
4045,0.15495291
4046,52.183098
4047,0.14882901
4048,0.11386599
4049,161.33597
4050,23.235657
4051,3.8960118
4052,84.232666
4053,85.02441
4054,58.616447
4055,0.66678286
4056,0.07929991
4057,0.15660545
4058,0.40334466
4059,8.203449
4060,0.031338654
4061,0.14803015
4062,0.10973871
4063,38.786766
4064,19.83107
4065,52.775337
4066,0.8750549
4067,0.09085164
4068,4.182078
4069,65.81851
4070,0.057076734
4071,19.125118
4072,16.182255
4073,75.29732
4074,73.252884
4075,0.08007919
4076,78.38846
4077,34.4283
4078,135.06879
4079,85.95817
4080,0.15176325
4081,76.169754
4082,49.02221
4083,66.133736
4084,9.643966
4085,60.25075
4086,0.124261394
4087,0.08585682
4088,0.081549324
4089,26.457296
4090,79.75255
4091,67.38301
4092,0.12890263
4093,75.04111
4094,0.1667008
4095,73.84756
4096,30.425978
4097,0.09416285
4098,0.09353199
4099,0.13073522
4100,0.09094538
4101,67.2164
4102,6.644574
4103,103.42492
4104,14.37741
4105,49.391537
4106,68.44551
4107,0.107541375
4108,33.575233
4109,86.10783
4110,2.4703667
4111,15.523979
4112,29.350746
4113,24.466259
4114,70.464516
4115,0.121288516
4116,61.422745
4117,66.49101
4118,48.267056
4119,0.0874197
4120,7.621102
4121,0.15909152
4122,82.423454
4123,1.6773695
4124,92.30861
4125,72.15835
4126,0.28745922
4127,0.07986869
4128,0.79515696
4129,1.3775553
4130,80.918396
4131,27.410782
4132,97.771255
4133,55.920204
4134,0.09549475
4135,0.09672719
4136,0.1434165
4137,63.178444
4138,0.0811129
4139,0.22989464
4140,31.119883
4141,81.443306
4142,64.4694
4143,0.46656513
4144,7.510196
4145,91.43326
4146,74.50227
4147,22.816395
4148,33.40696
4149,39.487827
4150,0.124252535
4151,75.7483
4152,24.541195
4153,71.609505
4154,0.37475726
4155,89.51521
4156,2700.169
4157,116.30145
4158,0.33996543
4159,80.897644
4160,0.08917632
4161,62.737713
4162,55.274014
4163,0.16811141
4164,78.24733
4165,0.093927756
4166,0.95186645
4167,37.82301
4168,0.3528415
4169,0.08237496
4170,38.191307
4171,15.446805
4172,0.68417996
4173,91.54943
4174,53.28787
4175,111.549774
4176,80.95344
4177,0.15513724
4178,30.71652
4179,0.38311744
4180,61.264
4181,157.38159
4182,60.812607
4183,0.14401974
4184,0.1322884
4185,123.45332
4186,66.80752
4187,164.4843
4188,65.48455
4189,137.41264
4190,33.69534
4191,0.13271593
4192,76.97272
4193,0.09365206
4194,131.07762
4195,21.449816
4196,28.092253
4197,79.34236
4198,113.48151
4199,87.336044
4200,63.482998
4201,1.7728032
4202,90.3019
4203,0.39185438
4204,24.315325
4205,0.32041058
4206,25.964651
4207,0.09535621
4208,57.79297
4209,26.477049
4210,131.64618
4211,0.7354285
4212,0.07431875
4213,0.09060753
4214,17.132793
4215,10.711543
4216,55.750423
4217,0.33386788
4218,98.13895
4219,17.693445
4220,451.60406
4221,27.279154
4222,200.78548
4223,71.64841
4224,20.206856
4225,86.28431
4226,82.50009
4227,77.64133
4228,36.754807
4229,0.15504625
4230,16.839104
4231,44.94112
4232,0.10008882
4233,25.147371
4234,101.356766
4235,142.18439
4236,53.721577
4237,55.476646
4238,20.404057
4239,0.06886571
4240,88.36815
4241,80.93939
4242,97.41563
4243,1.105273
4244,0.8805271
4245,0.10675881
4246,37.2354
4247,0.08983679
4248,85.2211
4249,0.59049594
4250,82.97707
4251,0.16290283
4252,70.045166
4253,29.624262
4254,0.086870424
4255,0.055068754
4256,71.97309
4257,7.5302773
4258,0.077428795
4259,0.61485016
4260,0.11983417
4261,36.271404
4262,3.163515
4263,75.867226
4264,97.287926
4265,23.653414
4266,0.052662347
4267,91.09729
4268,0.1137377
4269,0.080707856
4270,25.63265
4271,109.34203
4272,0.09542453
4273,130.44518
4274,88.76301
4275,20.34997
4276,0.14240763
4277,0.46949497
4278,11.99694
4279,67.49811
4280,15.779992
4281,0.14105766
4282,174.05807
4283,52.47977
4284,109.923035
4285,37.94099
4286,80.53965
4287,60.337116
4288,0.117163286
4289,61.1801
4290,124.74118
4291,21.718891
4292,136.93059
4293,117.56509
4294,14.314664
4295,27.706682
4296,100.347984
4297,8.394185
4298,134.55606
4299,68.97369
4300,42.814793
4301,0.11344571
4302,0.09435634
4303,20.593107
4304,0.11903578
4305,0.19733952
4306,20.277956
4307,0.18314227
4308,0.11003444
4309,54.473236
4310,90.55044
4311,2.0223765
4312,48.035378
4313,69.53335
4314,0.10135187
4315,0.26875418
4316,0.057405468
4317,0.31916752
4318,92.828094
4319,0.09003818
4320,109.635704
4321,0.07451088
4322,66.2697
4323,0.09522994
4324,241.40855
4325,57.168518
4326,92.304825
4327,51.52408
4328,0.13631567
4329,54.730488
4330,0.14916097
4331,26.782076
4332,68.99826
4333,109.905426
4334,7.108118
4335,49.624763
4336,0.103872515
4337,0.080488406
4338,36.19584
4339,0.12369876
4340,2.818909
4341,0.08863977
4342,74.99779
4343,0.31739396
4344,0.10694646
4345,0.12159888
4346,50.53162
4347,93.73151
4348,15.038169
4349,0.09159768
4350,0.06557162
4351,0.08241054
4352,23.413443
4353,0.11758481
4354,115.22258
4355,22.289766
4356,54.49346
4357,57.729042
4358,1.4973198
4359,17.525726
4360,65.055115
4361,74.7964
4362,0.40009576
4363,0.093288034
4364,21.279476
4365,26.488546
4366,0.36566633
4367,25.856735
4368,65.86959
4369,34.551605
4370,15.227443
4371,0.079973415
4372,29.302732
4373,77.17136
4374,22.990751
4375,84.71482
4376,0.11519667
4377,0.116686784
4378,90.67263
4379,91.45685
4380,0.23863895
4381,0.114676945
4382,0.06915319
4383,23.510426
4384,0.07598419
4385,0.1265654
4386,0.084707215
4387,0.050040044
4388,0.0474672
4389,45.652943
4390,24.110586
4391,69.86487
4392,0.18691325
4393,76.106834
4394,84.81077
4395,1.9916648
4396,179.12975
4397,0.1335064
4398,0.07278772
4399,26.808523
4400,32.153744
4401,0.66252697
4402,72.21073
4403,0.09352532
4404,0.098868996
4405,42.3996
4406,1.7217423
4407,100.123634
4408,84.9902
4409,0.09951863
4410,132.78091
4411,71.69855
4412,0.09988167
4413,25.690975
4414,72.01741
4415,0.099876
4416,70.81233
4417,12.123767
4418,0.118402116
4419,4.4164696
4420,28.852453
4421,0.122524686
4422,0.6953572
4423,1.0405474
4424,0.11323395
4425,0.19605544
4426,92.064644
4427,0.71880084
4428,0.91123
4429,0.047543105
4430,87.75466
4431,60.259975
4432,48.71521
4433,10.580446
4434,49.323296
4435,0.061084468
4436,132.2222
4437,0.114854716
4438,0.14417835
4439,0.1139939
4440,0.12693508
4441,142.94475
4442,0.10907722
4443,79.85304
4444,7.21631
4445,1.1346108
4446,4.197757
4447,80.30063
4448,55.60252
4449,48.79128
4450,0.05962117
4451,0.062009837
4452,39.299385
4453,53.550232
4454,86.21365
4455,121.56874
4456,90.78572
4457,0.08721192
4458,55.22746
4459,0.21504703
4460,91.469406
4461,76.51222
4462,0.07375489
4463,44.581337
4464,1728.7723
4465,32.627136
4466,40.52468
4467,1.4800642
4468,101.24011
4469,85.513084
4470,46.04861
4471,31.5142
4472,1006.5513
4473,79.82521
4474,66.77042
4475,12.778165
4476,0.2376779
4477,68.88464
4478,84.564964
4479,74.012184
4480,69.526054
4481,0.18909885
4482,108.04044
4483,0.091958895
4484,21.289099
4485,31.039623
4486,61.509823
4487,0.16915053
4488,0.42710882
4489,0.17767395
4490,1.2618656
4491,21.13489
4492,0.05874601
4493,4.808404
4494,0.9177764
4495,0.13919635
4496,73.55358
4497,25.473932
4498,0.05115008
4499,0.27135023
4500,0.099840835
4501,0.09902642
4502,0.21393801
4503,113.85805
4504,0.12450893
4505,1.8959951
4506,226.82085
4507,86.26424
4508,15.128713
4509,0.17890002
4510,0.10659329
4511,114.81656
4512,22.036455
4513,15.024734
4514,60.952595
4515,129.92548
4516,65.303345
4517,92.64771
4518,0.10748573
4519,15.512724
4520,0.054730076
4521,32.686443
4522,0.097987995
4523,0.060611
4524,95.07319
4525,0.114661306
4526,205.87144
4527,0.08636144
4528,4.201058
4529,200.50467
4530,0.10350069
4531,0.093771055
4532,65.38529
4533,0.48855162
4534,69.606895
4535,0.7243416
4536,87.91973
4537,1.4190162
4538,57.382114
4539,24.45095
4540,25.468836
4541,74.06461
4542,26.91954
4543,63.418007
4544,0.102151535
4545,0.13335074
4546,15.406329
4547,0.1950419
4548,64.74015
4549,3.846064
4550,114.50726
4551,229.55211
4552,0.07973915
4553,40.29419
4554,1.2098482
4555,21.764154
4556,69.30069
4557,72.54585
4558,25.931633
4559,483.797
4560,51.239956
4561,23.592113
4562,26.926575
4563,59.427147
4564,20.039417
4565,0.2638857
4566,0.12564069
4567,0.084643
4568,0.12704323
4569,81.22743
4570,0.11803179
4571,75.7562
4572,80.09623
4573,56.661694
4574,0.13678244
4575,0.082148865
4576,54.143215
4577,0.0830797
4578,0.08120235
4579,12.875975
4580,0.115490206
4581,0.10347841
4582,0.09715526
4583,33.9201
4584,20.565813
4585,0.14496915
4586,0.120432355
4587,72.40226
4588,0.11221126
4589,0.13042791
4590,65.2903
4591,35.53131
4592,19.809837
4593,104.08237
4594,89.93977
4595,0.09514844
4596,24.81425
4597,0.12000972
4598,133.26787
4599,190.70699
4600,24.26612
4601,91.8197
4602,0.9744943
4603,0.094692156
4604,0.085752726
4605,0.05365899
4606,17.162004
4607,72.736565
4608,222.79805
4609,18.785395
4610,92.872765
4611,86.54308
4612,1.1504489
4613,267.74075
4614,13.476063
4615,25.77777
4616,87.77367
4617,0.11347933
4618,62.4602
4619,128.7727
4620,0.08364202
4621,0.15731473
4622,0.8157076
4623,0.11225089
4624,141.65681
4625,0.08313734
4626,238.97226
4627,0.09552013
4628,2.0457828
4629,0.030572511
4630,33.013065
4631,24.496622
4632,77.30984
4633,51.029507
4634,26.884462
4635,15.453001
4636,64.12864
4637,128.82289
4638,0.12120691
4639,96.517334
4640,15.346068
4641,0.1685395
4642,0.4565952
4643,102.950645
4644,0.09816
4645,62.73822
4646,94.262184
4647,29.922668
4648,123.08155
4649,0.2937932
4650,126.26949
4651,0.0867979
4652,0.12257214
4653,0.043295383
4654,91.94041
4655,0.11148911
4656,87.41621
4657,0.32064372
4658,57.252567
4659,0.24737746
4660,3.5789092
4661,9.27192
4662,5.030601
4663,111.88954
4664,77.7936
4665,0.07438489
4666,54.075928
4667,0.09022851
4668,0.07143255
4669,7.108214
4670,121.346466
4671,0.07661409
4672,0.16881445
4673,0.096805215
4674,0.11985137
4675,0.078802384
4676,0.08011358
4677,0.097706236
4678,0.10664037
4679,78.91674
4680,67.596054
4681,171.59546
4682,0.16643944
4683,0.15901503
4684,6.325689
4685,0.047505047
4686,118.39222
4687,0.06587069
4688,1.3266021
4689,62.531513
4690,93.18235
4691,19.188656
4692,30.21964
4693,0.11129845
4694,50.399185
4695,1.0268824
4696,73.43923
4697,0.047992088
4698,0.058745828
4699,82.19832
4700,68.6848
4701,21.140722
4702,75.25938
4703,68.16453
4704,70.09712
4705,0.09734708
4706,81.06701
4707,6.009773
4708,0.04479128
4709,0.17185584
4710,0.10597155
4711,73.852486
4712,0.13582264
4713,242.62997
4714,0.103512436
4715,70.67605
4716,168.26414
4717,91.75077
4718,0.103351526
4719,35.491314
4720,74.80478
4721,64.25558
4722,68.596725
4723,33.454735
4724,77.8447
4725,0.05573581
4726,28.207495
4727,81.44194
4728,0.06192676
4729,73.995285
4730,47.612293
4731,69.75203
4732,0.06880129
4733,64.21738
4734,45.87859
4735,0.07344598
4736,0.08196338
4737,0.070259444
4738,78.243004
4739,61.194572
4740,39.241608
4741,66.55991
4742,53.724792
4743,124.32509
4744,96.0419
4745,0.081973486
4746,0.083629176
4747,0.83548987
4748,84.565605
4749,75.9771
4750,9.181436
4751,69.43723
4752,0.111509606
4753,86.163315
4754,53.20521
4755,83.67781
4756,34.860733
4757,0.1041145
4758,67.92213
4759,0.10329179
4760,192.52972
4761,52.87377
4762,51.087124
4763,79.3065
4764,77.32702
4765,118.5443
4766,0.10757648
4767,6.322515
4768,104.75609
4769,0.078348726
4770,192.83458
4771,49.217293
4772,0.13346557
4773,73.83559
4774,38.74054
4775,68.35667
4776,34.62491
4777,56.6708
4778,81.56098
4779,3.3919454
4780,71.83732
4781,56.62391
4782,0.093443856
4783,106.00947
4784,5.5129075
4785,19.93231
4786,0.11881555
4787,58.395695
4788,0.11607235
4789,45.93812
4790,0.09656854
4791,0.10902517
4792,76.77254
4793,0.09113278
4794,86.55261
4795,108.07538
4796,102.40019
4797,69.08468
4798,56.71473
4799,27.293283
4800,16.787348
4801,0.08810709
4802,31.621609
4803,74.07775
4804,73.769844
4805,6.087526
4806,0.81260985
4807,126.21123
4808,98.18744
4809,5.2700524
4810,4.283018
4811,0.29690439
4812,42.811176
4813,24.277822
4814,20.73293
4815,15.866946
4816,81.189835
4817,0.089758985
4818,60.503326
4819,0.08224179
4820,29.502268
4821,123.01067
4822,0.108566806
4823,78.25461
4824,29.34242
4825,0.09829616
4826,24.575214
4827,0.71800905
4828,81.25661
4829,72.855835
4830,1010.0621
4831,70.3954
4832,0.1556403
4833,46.975685
4834,0.11197717
4835,0.12959799
4836,23.209568
4837,0.047141574
4838,0.18270704
4839,0.39970928
4840,0.15894686
4841,52.018658
4842,28.60463
4843,115.03357
4844,77.805626
4845,50.346546
4846,0.14200418
4847,98.20954
4848,0.1528509
4849,0.15204115
4850,1147.6873
4851,9.396129
4852,33.384163
4853,0.057250336
4854,20.10368
4855,140.50108
4856,0.08275115
4857,0.11470226
4858,0.120085195
4859,0.12563026
4860,0.16799974
4861,119.7135
4862,27.197891
4863,0.043252837
4864,0.15938352
4865,22.36549
4866,19.465588
4867,93.801254
4868,13.556871
4869,0.09797493
4870,0.08635987
4871,74.732155
4872,73.21489
4873,0.67916614
4874,724.07477
4875,1.5272905
4876,0.046023484
4877,0.4165059
4878,51.357822
4879,41.748
4880,70.74658
4881,0.052899264
4882,1.6531901
4883,0.09476504
4884,0.12540731
4885,0.11894049
4886,0.14484231
4887,0.12914543
4888,0.102269016
4889,82.48951
4890,129.06224
4891,84.73251
4892,28.76916
4893,78.42873
4894,109.0752
4895,0.14027995
4896,0.1057616
4897,0.11827115
4898,21.626827
4899,19.391068
4900,84.74075
4901,100.19642
4902,13.963539
4903,85.350464
4904,0.55229115
4905,19.746536
4906,22.351961
4907,32.174217
4908,0.11142446
4909,25.718056
4910,67.94616
4911,47.19359
4912,17.917429
4913,0.3312921
4914,89.02858
4915,60.71945
4916,30.7899
4917,0.075927146
4918,3.9461875
4919,0.32077986
4920,4.823152
4921,0.10374488
4922,0.05934829
4923,23.66694
4924,7.0487747
4925,0.061029878
4926,138.12279
4927,0.11823676
4928,0.11550039
4929,23.366566
4930,49.76996
4931,45.796253
4932,81.76756
4933,74.546974
4934,47.34737
4935,0.098301925
4936,0.13086957
4937,0.10884095
4938,0.37152514
4939,0.090562224
4940,186.60559
4941,25.767176
4942,4.278438
4943,50.046684
4944,0.04523608
4945,136.91577
4946,0.34735122
4947,63.843452
4948,104.645706
4949,0.14289998
4950,22.525276
4951,61.589153
4952,59.532085
4953,91.84221
4954,0.15345913
4955,17.575438
4956,200.21785
4957,65.17416
4958,0.11885097
4959,0.047305774
4960,14.097461
4961,110.35032
4962,0.64025885
4963,21.687994
4964,24.59831
4965,81.547295
4966,0.39253327
4967,92.29791
4968,22.397026
4969,27.444695
4970,0.048265938
4971,0.49689937
4972,0.11626989
4973,0.07293635
4974,70.44651
4975,7.357885
4976,0.98036695
4977,1.1941792
4978,49.41249
4979,97.277855
4980,0.11967688
4981,0.11480453
4982,28.022615
4983,0.080105714
4984,0.0908258
4985,209.31596
4986,21.79197
4987,0.07717275
4988,27.150286
4989,0.6502014
4990,0.21755935
4991,101.463776
4992,439.79825
4993,0.1419616
4994,24.163904
4995,82.39417
4996,25.929106
4997,147.54799
4998,67.017075
4999,0.69680643
5000,0.15610205
5001,1.2030796
5002,204.12825
5003,0.09016825
5004,24.265623
5005,14.881638
5006,20.00267
5007,0.41545194
5008,10.434285
5009,0.086020015
5010,131.1689
5011,82.13884
5012,4.9263268
5013,32.170265
5014,7.5485168
5015,0.13891126
5016,0.06271421
5017,126.826035
5018,35.606743
5019,0.2838038
5020,14.958922
5021,3.8751786
5022,0.93536204
5023,131.30727
5024,0.119348995
5025,58.613457
5026,62.428223
5027,0.13841403
5028,55.507366
5029,0.1395222
5030,0.1513625
5031,0.08465208
5032,0.08563954
5033,8.525717
5034,0.08635253
5035,0.048668876
5036,0.10393489
5037,116.7243
5038,76.96828
5039,18.05508
5040,22.176119
5041,51.438553
5042,0.1175294
5043,78.374664
5044,78.54575
5045,0.15254799
5046,24.449692
5047,0.055261
5048,0.07834673
5049,0.14521818
5050,109.327126
5051,108.778
5052,23.292532
5053,0.07554989
5054,166.06694
5055,115.512215
5056,0.10107894
5057,68.67504
5058,14.463048
5059,43.80872
5060,63.788406
5061,0.0601129
5062,97.850266
5063,74.41117
5064,70.56468
5065,57.704327
5066,866.09717
5067,74.38201
5068,0.12069765
5069,65.526245
5070,74.40163
5071,71.44382
5072,0.027346008
5073,117.20685
5074,106.43488
5075,8.34199
5076,0.1357908
5077,22.171661
5078,5.0260806
5079,0.05407832
5080,119.464645
5081,0.10620028
5082,0.1159726
5083,39.811695
5084,86.03095
